1.4999999999999999e-05	0.0	-8.25e-05	0	6.283185307179586	1.5707963267948966
7.500000000000001e-06	-1.2990381056766578e-05	-8.25e-05	0	5.235987755982989	1.5707963267948966
-7.499999999999997e-06	-1.299038105676658e-05	-8.25e-05	0	4.188790204786391	1.5707963267948966
-1.4999999999999999e-05	-1.8369701987210297e-21	-8.25e-05	0	3.141592653589793	1.5707963267948966
-7.500000000000006e-06	1.2990381056766574e-05	-8.25e-05	0	2.0943951023931957	1.5707963267948966
7.500000000000001e-06	1.2990381056766578e-05	-8.25e-05	0	1.0471975511965974	1.5707963267948966
1.299038105676658e-05	-7.4999999999999985e-06	-6.75e-05	0	5.759586531581287	1.5707963267948966
9.184850993605149e-22	-1.4999999999999999e-05	-6.75e-05	0	4.71238898038469	1.5707963267948966
-1.299038105676658e-05	-7.4999999999999985e-06	-6.75e-05	0	3.665191429188092	1.5707963267948966
-1.2990381056766581e-05	7.499999999999996e-06	-6.75e-05	0	2.6179938779914944	1.5707963267948966
-2.7554552980815442e-21	1.4999999999999999e-05	-6.75e-05	0	1.5707963267948966	1.5707963267948966
1.2990381056766574e-05	7.500000000000006e-06	-6.75e-05	0	0.5235987755982991	1.5707963267948966
1.4999999999999999e-05	0.0	-5.2499999999999995e-05	0	6.283185307179586	1.5707963267948966
7.500000000000001e-06	-1.2990381056766578e-05	-5.2499999999999995e-05	0	5.235987755982989	1.5707963267948966
-7.499999999999997e-06	-1.299038105676658e-05	-5.2499999999999995e-05	0	4.188790204786391	1.5707963267948966
-1.4999999999999999e-05	-1.8369701987210297e-21	-5.2499999999999995e-05	0	3.141592653589793	1.5707963267948966
-7.500000000000006e-06	1.2990381056766574e-05	-5.2499999999999995e-05	0	2.0943951023931957	1.5707963267948966
7.500000000000001e-06	1.2990381056766578e-05	-5.2499999999999995e-05	0	1.0471975511965974	1.5707963267948966
1.299038105676658e-05	-7.4999999999999985e-06	-3.75e-05	0	5.759586531581287	1.5707963267948966
9.184850993605149e-22	-1.4999999999999999e-05	-3.75e-05	0	4.71238898038469	1.5707963267948966
-1.299038105676658e-05	-7.4999999999999985e-06	-3.75e-05	0	3.665191429188092	1.5707963267948966
-1.2990381056766581e-05	7.499999999999996e-06	-3.75e-05	0	2.6179938779914944	1.5707963267948966
-2.7554552980815442e-21	1.4999999999999999e-05	-3.75e-05	0	1.5707963267948966	1.5707963267948966
1.2990381056766574e-05	7.500000000000006e-06	-3.75e-05	0	0.5235987755982991	1.5707963267948966
1.4999999999999999e-05	0.0	-2.2499999999999998e-05	0	6.283185307179586	1.5707963267948966
7.500000000000001e-06	-1.2990381056766578e-05	-2.2499999999999998e-05	0	5.235987755982989	1.5707963267948966
-7.499999999999997e-06	-1.299038105676658e-05	-2.2499999999999998e-05	0	4.188790204786391	1.5707963267948966
-1.4999999999999999e-05	-1.8369701987210297e-21	-2.2499999999999998e-05	0	3.141592653589793	1.5707963267948966
-7.500000000000006e-06	1.2990381056766574e-05	-2.2499999999999998e-05	0	2.0943951023931957	1.5707963267948966
7.500000000000001e-06	1.2990381056766578e-05	-2.2499999999999998e-05	0	1.0471975511965974	1.5707963267948966
1.299038105676658e-05	-7.4999999999999985e-06	-7.499999999999999e-06	0	5.759586531581287	1.5707963267948966
9.184850993605149e-22	-1.4999999999999999e-05	-7.499999999999999e-06	0	4.71238898038469	1.5707963267948966
-1.299038105676658e-05	-7.4999999999999985e-06	-7.499999999999999e-06	0	3.665191429188092	1.5707963267948966
-1.2990381056766581e-05	7.499999999999996e-06	-7.499999999999999e-06	0	2.6179938779914944	1.5707963267948966
-2.7554552980815442e-21	1.4999999999999999e-05	-7.499999999999999e-06	0	1.5707963267948966	1.5707963267948966
1.2990381056766574e-05	7.500000000000006e-06	-7.499999999999999e-06	0	0.5235987755982991	1.5707963267948966
1.4999999999999999e-05	0.0	7.499999999999999e-06	0	6.283185307179586	1.5707963267948966
7.500000000000001e-06	-1.2990381056766578e-05	7.499999999999999e-06	0	5.235987755982989	1.5707963267948966
-7.499999999999997e-06	-1.299038105676658e-05	7.499999999999999e-06	0	4.188790204786391	1.5707963267948966
-1.4999999999999999e-05	-1.8369701987210297e-21	7.499999999999999e-06	0	3.141592653589793	1.5707963267948966
-7.500000000000006e-06	1.2990381056766574e-05	7.499999999999999e-06	0	2.0943951023931957	1.5707963267948966
7.500000000000001e-06	1.2990381056766578e-05	7.499999999999999e-06	0	1.0471975511965974	1.5707963267948966
1.299038105676658e-05	-7.4999999999999985e-06	2.2499999999999998e-05	0	5.759586531581287	1.5707963267948966
9.184850993605149e-22	-1.4999999999999999e-05	2.2499999999999998e-05	0	4.71238898038469	1.5707963267948966
-1.299038105676658e-05	-7.4999999999999985e-06	2.2499999999999998e-05	0	3.665191429188092	1.5707963267948966
-1.2990381056766581e-05	7.499999999999996e-06	2.2499999999999998e-05	0	2.6179938779914944	1.5707963267948966
-2.7554552980815442e-21	1.4999999999999999e-05	2.2499999999999998e-05	0	1.5707963267948966	1.5707963267948966
1.2990381056766574e-05	7.500000000000006e-06	2.2499999999999998e-05	0	0.5235987755982991	1.5707963267948966
1.4999999999999999e-05	0.0	3.75e-05	0	6.283185307179586	1.5707963267948966
7.500000000000001e-06	-1.2990381056766578e-05	3.75e-05	0	5.235987755982989	1.5707963267948966
-7.499999999999997e-06	-1.299038105676658e-05	3.75e-05	0	4.188790204786391	1.5707963267948966
-1.4999999999999999e-05	-1.8369701987210297e-21	3.75e-05	0	3.141592653589793	1.5707963267948966
-7.500000000000006e-06	1.2990381056766574e-05	3.75e-05	0	2.0943951023931957	1.5707963267948966
7.500000000000001e-06	1.2990381056766578e-05	3.75e-05	0	1.0471975511965974	1.5707963267948966
1.299038105676658e-05	-7.4999999999999985e-06	5.2499999999999995e-05	0	5.759586531581287	1.5707963267948966
9.184850993605149e-22	-1.4999999999999999e-05	5.2499999999999995e-05	0	4.71238898038469	1.5707963267948966
-1.299038105676658e-05	-7.4999999999999985e-06	5.2499999999999995e-05	0	3.665191429188092	1.5707963267948966
-1.2990381056766581e-05	7.499999999999996e-06	5.2499999999999995e-05	0	2.6179938779914944	1.5707963267948966
-2.7554552980815442e-21	1.4999999999999999e-05	5.2499999999999995e-05	0	1.5707963267948966	1.5707963267948966
1.2990381056766574e-05	7.500000000000006e-06	5.2499999999999995e-05	0	0.5235987755982991	1.5707963267948966
1.4999999999999999e-05	0.0	6.75e-05	0	6.283185307179586	1.5707963267948966
7.500000000000001e-06	-1.2990381056766578e-05	6.75e-05	0	5.235987755982989	1.5707963267948966
-7.499999999999997e-06	-1.299038105676658e-05	6.75e-05	0	4.188790204786391	1.5707963267948966
-1.4999999999999999e-05	-1.8369701987210297e-21	6.75e-05	0	3.141592653589793	1.5707963267948966
-7.500000000000006e-06	1.2990381056766574e-05	6.75e-05	0	2.0943951023931957	1.5707963267948966
7.500000000000001e-06	1.2990381056766578e-05	6.75e-05	0	1.0471975511965974	1.5707963267948966
1.299038105676658e-05	-7.4999999999999985e-06	8.25e-05	0	5.759586531581287	1.5707963267948966
9.184850993605149e-22	-1.4999999999999999e-05	8.25e-05	0	4.71238898038469	1.5707963267948966
-1.299038105676658e-05	-7.4999999999999985e-06	8.25e-05	0	3.665191429188092	1.5707963267948966
-1.2990381056766581e-05	7.499999999999996e-06	8.25e-05	0	2.6179938779914944	1.5707963267948966
-2.7554552980815442e-21	1.4999999999999999e-05	8.25e-05	0	1.5707963267948966	1.5707963267948966
1.2990381056766574e-05	7.500000000000006e-06	8.25e-05	0	0.5235987755982991	1.5707963267948966